Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Guatemala,GTM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1884.56061825534,1908.0291393086,1917.85328783305,2040.17136794489,2073.58818312767,2102.46668530431,2156.03838493695,2182.52504577478,2309.26047245771,2354.7115097777,2424.59983310589,2494.62956189684,2609.48880367316,2715.38703303058,2816.26400249042,2802.06433240258,2944.83092163866,3105.80786413354,3181.46812694657,3249.09623704439,3287.02412551402,3226.25975359595,3041.61614888964,2891.73077305091,2825.7207697405,2730.14369770891,2659.141431653,2678.48813244785,2705.89971962744,2734.55692712323,2741.53813375037,2765.88213482886,2823.67212991373,2857.29628943939,2894.43116818061,2958.34840487622,2967.99357852543,3019.28723341593,3089.97595220047,3129.12077244858,3165.9323746889,3166.20351297452,3213.26837369582,3222.15468293683,3250.20406037693,3284.80971612832,3388.15003339926,3527.7782721364,3569.92861121538,3516.19227725255,3546.6258162259,3621.37409769184,3655.57315791242,3717.30462628413,3809.61587570091,3893.50533299068,3924.77894837098,3972.74057836068,4040.2121371198,4139.12203836307,4005.83911593999,4268.62858565412,4385.14891178047,4470.70728455461,4563.09590652717,
Guam,GUM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29576.221681311,29685.9531745657,31483.8141949558,32520.3729565352,31242.462900947,31385.0475162113,31941.2706025874,31988.7229358255,32644.1484056205,32665.3787483379,33404.9317636913,34044.3190415455,34755.2691107298,35165.7014644795,35373.8483143417,35850.9025520506,35731.2203743081,36830.1264410973,32884.8852646787,33239.4846327875,34627.9862781837,,,
Guyana,GUY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2733.67017377019,2795.91596559797,2765.60232706682,2373.894072225,2587.3374565389,2799.88924384382,2885.01083833356,2947.36722517736,2916.5864939663,3057.0032625233,3130.48106601695,3182.82907828322,3039.04595646039,3040.96521513223,3240.06449958436,3480.32677141053,3501.59054165487,3380.43034639294,3293.62021029982,3210.16797697625,3247.67276846022,3287.40767961686,2852.84256803946,2661.88012930901,2533.83411714106,2603.49640007679,2591.39934975717,2628.31843844379,2546.09160620841,2436.29631542227,2377.21795364949,2528.08038811696,2716.75893023455,2926.93693707006,3164.66777875426,3312.64996890674,3566.13499360957,3778.00652865741,3708.04637110615,3813.33057565798,3759.60789699989,3847.09461851367,3894.87107415198,3873.04123684261,3937.11435304522,3867.93308158647,4076.77981715707,4382.10449666813,4472.34517889699,4649.34144792756,4860.09110980566,5133.89539813637,5403.79899428921,5573.3421790463,5635.71704117947,5640.41560569466,5818.61682204646,5997.18271426826,6080.90612132746,6278.63054079553,9010.61000469878,10711.9973374148,17365.3336428642,23101.3538282741,33034.9576389333,
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10285.678291223,10614.8208915707,11072.5047362029,11491.6505803349,12078.5205233383,12599.6458463225,13160.7757359458,13532.7894573278,14197.9923734709,14854.4738636707,15164.9966036624,15573.162094763,16266.61622627,17142.8244433204,17198.0148455306,17038.0967555436,17738.3764875578,18280.7530957612,18899.2466473732,19502.414185283,19597.9411448747,19817.5048368864,19640.3312875774,20057.6030965061,20864.4784940692,21455.0913459688,21993.1605171481,22609.9209771603,23492.9696415128,24230.6819233611,24715.0139657241,24747.7680518805,24955.8176498292,25074.7958421128,25660.846911221,26222.8928295102,26831.5360331942,27616.2815915865,28209.5255233835,29066.9961451023,30158.070077562,30481.2971869816,30822.9440482008,31366.5421324302,32292.6469967559,33082.5177948394,33950.2397036779,34698.5184340761,34696.0115958764,33329.6767360425,34192.5146608152,34734.2754395528,35042.7341400385,35404.6810437336,35972.696456563,36586.4346902662,37037.6021898442,37796.4689875897,38563.3769225101,39162.0349547886,37538.2523693096,39782.9398439558,40813.0270730428,41258.1342798368,41776.3359445332,
"Hong Kong SAR, China",HKG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,3956.0341803836,4333.86159954119,4847.35749953763,5139.81426157932,5739.58704003144,5791.09086354276,5737.11950073169,5807.39164795234,6363.72174870094,6782.65997654787,7122.07551634489,7728.27233689255,8435.88645932335,8370.84543845848,8254.03263526449,9468.5462833744,10427.1603937244,11085.8489909702,11709.2241913815,12553.1261261981,13397.3178790997,13580.0429578536,14174.7054249017,15435.9751247218,15386.6504271537,16876.2528085837,18945.7064359327,20386.2171575554,20635.5493582672,21357.261954163,22388.6218309583,23585.6725886113,24621.6526581433,25526.4430507368,25620.0249332016,25551.3664004759,26631.7937071384,24856.7648070417,25237.6579989129,26933.2377453994,26885.4284833926,27210.0693480769,28097.108881817,30304.3126863152,32401.3907659685,34458.0498746756,36371.6859370268,36924.0883854556,35938.5902369431,38090.0213994329,39656.3392885062,39887.8339456509,40959.9813033996,41796.8681867763,42432.1619740441,43087.5455578429,44380.8100340362,45280.5079891951,44195.2768644431,41451.2981131333,44530.9262090583,43281.6852291306,43550.6298747786,44712.7654725532,
Honduras,HND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,207.81524033173,205.377946621958,204.016219246489,200.822729450182,198.193157265853,197.556956030709,189.789344454928,191.312073240903,183.633008201016,179.89351480971,183.26395169204,186.117894078966,187.599061776512,190.114679324335,202.076390280227,206.60198350011,232.495117476831,244.925064974283,268.186072317287,290.046953741013,318.017226315051,330.912192293134,335.238355650801,348.185447597681,346.071904246268,351.880656755497,360.878990418874,356.889613108792,373.257584295228,388.784671302458,457.981040092588,561.125591834347,594.689001241267,656.86982773363,823.791676020234,998.356565121201,1193.38830826361,1420.73109649805,1543.75794763324,1677.77949120879,1789.47798512637,1789.18816032117,1807.97305547292,1842.29750018813,1908.90950050464,1975.85647913236,2056.53491469231,2134.19540639485,2175.14709403064,2076.30859895638,2108.47314459603,2144.56265540491,2188.39378817891,2205.40126728067,2229.24772232218,2271.20265980349,2315.72983058198,2383.37398439714,2430.13503657762,2447.61649282181,2189.43168668222,2423.76634916911,2482.22384904714,2527.27366333188,2573.37159995648,
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,737.293603709423,718.105462589326,752.045531599565,758.307086514716,763.923154885525,772.889182758809,781.943494776976,779.040347283718,792.164264007913,807.013315826063,785.668679003857,799.373718438859,794.436732961266,796.819725616769,816.402372254153,810.893081018684,818.635842022838,824.41908939101,820.786334489181,801.969784443505,788.043272219499,794.103700611701,779.097755352342,760.205237008443,747.601370411463,737.770054961958,739.382221250405,741.831610544413,731.73408867478,722.297666291307,695.248635347885,683.111825208588,653.966879246796,635.530014423783,618.841970017115,632.557448099031,649.027000176089,668.799393844589,674.491757379862,678.359688209088,679.180241236318,685.314051709361,691.889343076378,699.033702737859,718.761366870826,737.272732422018,757.521668994488,777.28450144481,798.444777244499,803.144160263683,829.378145273867,843.531584159094,853.586116932267,877.826285990185,899.664821616374,917.296109229181,929.831454420103,948.559641481731,960.452334962383,973.374706001474,946.680806659878,961.96999346246,982.924394594556,991.01991315821,1015.32013675499,
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9754.64902543885,7842.55247755837,7095.22695946955,6490.8345795673,6795.71249379572,7304.70928464758,7857.99236434772,8383.47054293443,8577.50694428774,8541.53260365793,8880.26980689876,9515.73569793698,10062.0396800621,10619.3078243865,11059.0980614364,11522.7905248265,12104.0421469867,12717.9875997872,12970.4376964616,12099.5521781656,11965.0049285028,11993.0713179162,11780.4742767284,11838.2152450357,11862.7609491821,12283.7840620053,12848.419539107,13485.3012514274,14060.9874833125,14641.663970693,13545.4881162417,15395.1287782758,16618.1111874724,17225.154484029,17854.2091012685,
Haiti,HTI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1735.02657122509,1653.89922572987,1752.00306965988,1688.67112439859,1631.54071205727,1636.19814585485,1596.9765972586,1534.49796433614,1554.12753020636,1583.57820985315,1564.38895221073,1634.68963949244,1619.58759427436,1664.49081836292,1727.23666370029,1713.30379616486,1822.40734517244,1853.92218428991,1931.45229634864,2037.86816576864,2146.49092997378,2045.46255796987,1934.639428235,1914.43247559,1882.81789284203,1856.96811301461,1811.0858236738,1760.75045120756,1728.60254302384,1644.10374508487,1627.31264525633,1624.49598864977,1507.81872889823,1398.25464638175,1207.6605445003,1302.13491168553,1330.54039885269,1340.99702096807,1344.9390395747,1356.11344556059,1342.89490450523,1314.11419693969,1304.5293810385,1326.47161042212,1286.90282128221,1304.33303731231,1305.03813815611,1343.61111422048,1356.53400140048,1412.89653523429,1317.58389339746,1369.16921255852,1354.88546124499,1392.38204736859,1411.76834802154,1411.12684746796,1416.74881879698,1432.67228609541,1437.35251928349,1394.42114071112,1331.69778506932,1292.71954963551,1256.72143592448,1219.11871645847,1154.87300909888,
Hungary,HUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2083.73453150438,2172.00043807449,2296.96408080859,2421.36351492075,2527.17918682946,3589.00068091081,3842.95403341451,4115.82975822078,4300.99832211719,4578.61133669907,4775.63461335471,5057.23064571092,5349.7501812999,5700.48196481823,6009.926606028,6345.11763777185,6537.47467236477,7001.71841292803,7284.6242418966,7467.79903931781,7477.86543131122,7691.71541706686,7914.90849341219,7984.11697156818,8212.75572467309,8206.8823318677,8347.08001656719,8699.82535344135,8707.48356678489,8867.65103086672,8646.44754431988,7618.64029551674,7388.08229422743,7353.90020686221,7581.00102233039,7704.6409020455,7725.69980358198,7971.80554914825,8297.85419511945,8578.19506388065,8979.73578602949,9365.95393193015,9836.94065083321,10253.723920764,10786.4881991495,11272.7345428122,11734.4544729813,11791.7074416876,11929.7209867703,11142.885928524,11287.3686666108,11536.3578996772,11440.7622718825,11729.5720798501,12287.3779441033,12782.9412577973,13145.6559885563,13734.2442804335,14533.7783144312,15290.8085466331,14664.2971195385,15787.9535427563,16487.7973935944,16375.0462724192,16518.6369936397,
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,994.19150802308,994.506140947109,1008.48002967738,1031.41400478985,1091.44561662514,1132.6938882124,1167.6207950607,1187.85152505667,1234.9053505193,1299.97558457919,1368.13432434327,1417.1631799808,1476.94910741506,1547.23769549076,1601.13349770252,1642.25889669922,1712.37072494899,1759.5891802231,1797.57654078728,1848.50079317812,1903.35090406585,1907.86658650875,1925.31025947662,1917.80933115053,1975.37772153292,2024.47896216843,2064.21037455667,2124.50875256298,2170.5819178645,2194.30868057301,2199.53015008287,2190.36446999236,2191.75387538622,2238.74341041718,2285.49503116501,2344.67078373666,2438.24701294657,2534.76788972209,2567.68609364589,2628.443408571,2749.80831717138,2816.38977629068,2910.20278298267,3047.64543408152,3247.0612433535,3445.04385258554,3692.82779557534,3983.15719895369,4176.83978299189,4249.10322422767,4532.44068726031,4770.23592201554,4976.44743175894,5178.96430999103,5369.52452689677,5546.04775275526,5737.47076646059,5977.69739757901,6214.51417284405,6411.71326335692,6286.40775617083,6728.66940868672,6949.77744058703,7249.2635017382,7523.39788740048,
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,955.445333112951,953.491067608365,969.532869625277,991.456782406236,1043.45801568214,1079.57478362046,1106.31398195,1114.84702638717,1154.65143471987,1216.65468535212,1280.56314174317,1326.64628141823,1373.37730965784,1432.1460657086,1483.50718803139,1510.18994450277,1571.12549531539,1610.90074374983,1637.48393993139,1678.45301962554,1722.5908407191,1718.86860610696,1725.96770710946,1711.7038085785,1753.88562318552,1793.88118150434,1824.23348645277,1871.9718769271,1910.85904814498,1927.09940132579,1931.41358300895,1921.09109917789,1918.71779267227,1950.16397605177,1981.70606607118,2027.15245435338,2101.77724073342,2176.73129829815,2200.93191839868,2245.99155512099,2339.75101446893,2390.57985292545,2464.90323602782,2571.74673053759,2729.87046222028,2885.28754662659,3077.74191466409,3301.24424278247,3448.17245200466,3502.68472824197,3719.8597539937,3896.56523344649,4047.32325168607,4201.8456378006,4347.00390778606,4474.43525326247,4610.83755480503,4784.65501107103,4955.36761741777,5093.37981842859,4971.5872211169,5284.67426657771,5436.74748762757,5638.70628095248,5826.39109857059,
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,728.170750778743,718.531589458408,742.323561471764,758.782310559228,775.409938760676,789.021176366057,781.882227728307,744.045206227224,753.330554704338,799.545310246202,842.816073870812,874.365644013664,868.128715081491,879.907783355711,919.693747974536,892.083469990841,916.504349035911,928.489411068157,914.788938595225,920.641830918413,927.14211301498,898.701305541757,873.228063128835,841.785782595849,832.190474246857,843.046970437112,844.582259684537,851.596599190346,868.766699929588,865.153100306958,874.961182666423,870.108126377868,864.697304854052,849.083839976517,836.046475962263,844.03518222078,863.209193425255,874.121636463319,882.376306893589,886.927915745045,899.61428305683,913.556204734526,940.32537147169,963.438932636273,1003.9852047643,1041.06280109594,1077.82305096995,1114.49335203344,1143.00694096765,1172.44269252611,1216.18056240843,1238.54733221968,1252.842684541,1291.78901874009,1333.06862092098,1350.30758062231,1364.45810556663,1388.62153707152,1418.00708422156,1441.63139770219,1384.63983352976,1408.70089156521,1441.8927324741,1454.79918171861,1485.87854475786,
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,980.199557580804,972.899191963196,987.685804987158,1041.50793303452,1073.91336688722,1100.2973511522,1077.72685836812,977.535608563352,981.026410773107,1098.70253857367,1252.54192385386,1346.2722321192,1362.7634515367,1399.64279607155,1471.17225291405,1410.09998439893,1462.16027168466,1495.69713777145,1457.49575025675,1490.86594879822,1497.88591314398,1394.95960373072,1336.62197711449,1257.96923495823,1237.78215962205,1272.17820576503,1269.78303341047,1274.38395623452,1311.2380808639,1312.23976451184,1349.0391873597,1334.48368584041,1334.91305383184,1296.20085370235,1273.37534544418,1267.83662426297,1292.65180502526,1289.50328754491,1290.90451015848,1283.64686547466,1294.78635186488,1311.16206592853,1360.4889922868,1387.37333221866,1452.76112133181,1501.63150824282,1548.60504186971,1590.6428814843,1614.19473989247,1665.56682453196,1720.09334929676,1749.06036275665,1786.6430670936,1848.24174811877,1914.26316168169,1947.85246838642,1953.37240963399,1968.31540790627,2003.84851119473,2023.85818922165,1918.37984704312,1960.8295587467,2014.88221922079,2032.83591744395,2076.03245502265,
Indonesia,IDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,597.734506697936,614.67800035292,608.672830748941,578.480952858822,582.039622009982,573.642474075567,575.863301570169,568.830963804607,614.066837154833,638.076485696931,667.649761220022,695.446971500357,724.833992058908,763.256635953719,800.65408027571,819.538910861999,854.39856737846,906.717766390934,944.755242951634,989.678300355954,1061.791789401,1119.39911020788,1118.38320739334,1139.00630123248,1191.59058771764,1195.12311547851,1240.06475649342,1276.13231995892,1324.37572952378,1396.699709074,1470.91822258528,1544.99580894527,1617.10954872218,1693.1074260189,1790.32729962455,1905.54236111238,2020.99148132509,2081.8416693962,1780.20049544892,1767.51466729756,1828.10265968361,1868.59172307292,1926.37435868149,1991.91820506473,2065.70617470842,2155.4478015921,2244.0802226202,2355.1528565328,2464.60193418272,2546.21969707767,2670.8129098953,2799.62468790318,2930.518445323,3055.24246006469,3170.72103011429,3288.22269725538,3416.81005170972,3553.51999262321,3701.32155461912,3850.90321738979,3739.44906563161,3850.68877253903,4024.91225288391,4192.65167890692,4367.86266621191,
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,617.032232240505,646.863855762303,643.39258570515,651.954164946015,658.982964762742,659.724749749444,654.159918218904,666.923818569449,676.398823984608,661.160308780257,659.76381047413,639.963410082741,638.002601586245,661.495847642065,649.399877974346,658.260431948868,657.047922593314,654.248355691166,643.426172331527,645.743025215889,652.833016895677,642.379107670398,634.836751532063,629.9353305948,626.922948251591,629.188214356952,636.225221178093,640.893576241999,632.854120560058,625.254543806849,624.065244254576,614.715236612705,611.645324402795,603.697081710235,618.940812143536,634.794325450924,653.185317142929,664.870472909165,675.663098707046,688.770584647754,700.753432922257,714.992762414711,736.012835320929,762.575661839901,792.915050928441,823.90017446983,857.07992787155,887.590717483649,904.189618538802,941.170103265961,959.3674453315,960.714392094918,987.02078318094,1014.81643854082,1023.43894668408,1043.11282497367,1073.15500247042,1100.05510569349,1126.69021132065,1096.83173371503,1111.69190494885,1134.36793858317,1145.56246386603,1171.26544835908,
